"Date","Site.Name","COUNTY","SITE_LATITUDE","SITE_LONGITUDE","Month","Year","Acceptable PM2.5 AQI & Speciation Mass","Ozone","PM2.5","PM2.5 - Local Conditions"
2018-10-23,"Mendenhall School","Guilford",36.1090060008986,-79.802314,10,2018,NA,NA,25,NA
2018-10-23,"Millbrook School","Wake",35.856111,-78.574167,10,2018,NA,28,41.3333333333333,NA
2018-10-23,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,10,2018,NA,35,29,NA
2018-10-23,"West Johnston Co.","Johnston",35.59095,-78.4622,10,2018,NA,31,29,NA
2018-10-24,"Bryson City","Swain",35.434767,-83.442133,10,2018,NA,31,35,NA
2018-10-24,"Castle Hayne","New Hanover",34.364167,-77.838611,10,2018,NA,37,16,NA
2018-10-24,"Clemmons Middle","Forsyth",36.026,-80.342,10,2018,NA,33,28,NA
2018-10-24,"Durham Armory","Durham",36.0329550008979,-78.904037,10,2018,NA,32,36,NA
2018-10-24,"Frying Pan Mountain","Haywood",35.379167,-82.7925,10,2018,NA,46,NA,NA
2018-10-24,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,10,2018,NA,37,32,NA
2018-10-24,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,10,2018,NA,35,20,NA
2018-10-24,"Leggett","Edgecombe",35.988278,-77.5843,10,2018,NA,31,17,NA
2018-10-24,"Linville Falls","Avery",35.972347,-81.933072,10,2018,NA,41,NA,NA
2018-10-24,"Mendenhall School","Guilford",36.1090060008986,-79.802314,10,2018,NA,35,16,NA
2018-10-24,"Millbrook School","Wake",35.856111,-78.574167,10,2018,NA,32,37.5,NA
2018-10-24,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,10,2018,NA,32,29,NA
2018-10-24,"West Johnston Co.","Johnston",35.59095,-78.4622,10,2018,NA,33,35,NA
2018-10-25,"Bryson City","Swain",35.434767,-83.442133,10,2018,NA,31,43,NA
2018-10-25,"Castle Hayne","New Hanover",34.364167,-77.838611,10,2018,NA,31,15,NA
2018-10-25,"Clemmons Middle","Forsyth",36.026,-80.342,10,2018,NA,25,33,NA
2018-10-25,"Durham Armory","Durham",36.0329550008979,-78.904037,10,2018,NA,21,35,NA
2018-10-25,"Frying Pan Mountain","Haywood",35.379167,-82.7925,10,2018,NA,40,NA,NA
2018-10-25,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,10,2018,NA,23,36,NA
2018-10-25,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,10,2018,NA,25,24,NA
2018-10-25,"Leggett","Edgecombe",35.988278,-77.5843,10,2018,NA,26,11,NA
2018-10-25,"Linville Falls","Avery",35.972347,-81.933072,10,2018,NA,31,NA,NA
2018-10-25,"Mendenhall School","Guilford",36.1090060008986,-79.802314,10,2018,NA,25,19,NA
2018-10-25,"Millbrook School","Wake",35.856111,-78.574167,10,2018,NA,23,38,NA
2018-10-25,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,10,2018,NA,28,21,NA
2018-10-25,"West Johnston Co.","Johnston",35.59095,-78.4622,10,2018,NA,26,29,NA
2018-10-26,"Bryson City","Swain",35.434767,-83.442133,10,2018,NA,28,32,NA
2018-10-26,"Castle Hayne","New Hanover",34.364167,-77.838611,10,2018,NA,28,1,NA
2018-10-26,"Clemmons Middle","Forsyth",36.026,-80.342,10,2018,NA,24,31,NA
2018-10-26,"Durham Armory","Durham",36.0329550008979,-78.904037,10,2018,NA,26,29,NA
2018-10-26,"Frying Pan Mountain","Haywood",35.379167,-82.7925,10,2018,NA,38,1,NA
2018-10-26,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,10,2018,NA,24,17.5,NA
2018-10-26,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,10,2018,NA,26,22.5,NA
2018-10-26,"Leggett","Edgecombe",35.988278,-77.5843,10,2018,NA,31,13,NA
2018-10-26,"Linville Falls","Avery",35.972347,-81.933072,10,2018,NA,36,5,NA
2018-10-26,"Mendenhall School","Guilford",36.1090060008986,-79.802314,10,2018,NA,25,17,NA
2018-10-26,"Millbrook School","Wake",35.856111,-78.574167,10,2018,NA,25,29,NA
2018-10-26,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,10,2018,NA,31,18.5,NA
2018-10-26,"West Johnston Co.","Johnston",35.59095,-78.4622,10,2018,NA,26,20,NA
2018-10-27,"Bryson City","Swain",35.434767,-83.442133,10,2018,NA,31,30,NA
2018-10-27,"Castle Hayne","New Hanover",34.364167,-77.838611,10,2018,NA,22,8,NA
2018-10-27,"Clemmons Middle","Forsyth",36.026,-80.342,10,2018,NA,23,15,NA
2018-10-27,"Durham Armory","Durham",36.0329550008979,-78.904037,10,2018,NA,19,24,NA
2018-10-27,"Frying Pan Mountain","Haywood",35.379167,-82.7925,10,2018,NA,37,NA,NA
2018-10-27,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,10,2018,NA,19,10,NA
2018-10-27,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,10,2018,NA,22,14,NA
2018-10-27,"Leggett","Edgecombe",35.988278,-77.5843,10,2018,NA,21,4,NA
2018-10-27,"Linville Falls","Avery",35.972347,-81.933072,10,2018,NA,33,NA,NA
2018-10-27,"Mendenhall School","Guilford",36.1090060008986,-79.802314,10,2018,NA,21,5,NA
2018-10-27,"Millbrook School","Wake",35.856111,-78.574167,10,2018,NA,18,27.5,NA
2018-10-27,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,10,2018,NA,20,6,NA
2018-10-27,"West Johnston Co.","Johnston",35.59095,-78.4622,10,2018,NA,19,9,NA
2018-10-28,"Bryson City","Swain",35.434767,-83.442133,10,2018,NA,39,33,NA
2018-10-28,"Castle Hayne","New Hanover",34.364167,-77.838611,10,2018,NA,35,NA,NA
2018-10-28,"Clemmons Middle","Forsyth",36.026,-80.342,10,2018,NA,37,26,NA
2018-10-28,"Durham Armory","Durham",36.0329550008979,-78.904037,10,2018,NA,34,30,NA
2018-10-28,"Frying Pan Mountain","Haywood",35.379167,-82.7925,10,2018,NA,42,NA,NA
2018-10-28,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,10,2018,NA,33,21,NA
2018-10-28,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,10,2018,NA,36,23,NA
2018-10-28,"Leggett","Edgecombe",35.988278,-77.5843,10,2018,NA,33,10,NA
2018-10-28,"Linville Falls","Avery",35.972347,-81.933072,10,2018,NA,39,NA,NA
2018-10-28,"Mendenhall School","Guilford",36.1090060008986,-79.802314,10,2018,NA,38,14,NA
2018-10-28,"Millbrook School","Wake",35.856111,-78.574167,10,2018,NA,33,32,NA
2018-10-28,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,10,2018,NA,35,15,NA
2018-10-28,"West Johnston Co.","Johnston",35.59095,-78.4622,10,2018,NA,33,18,NA
2018-10-29,"Bryson City","Swain",35.434767,-83.442133,10,2018,NA,38,21,NA
2018-10-29,"Castle Hayne","New Hanover",34.364167,-77.838611,10,2018,NA,37,13,NA
2018-10-29,"Clemmons Middle","Forsyth",36.026,-80.342,10,2018,NA,34,19,NA
2018-10-29,"Durham Armory","Durham",36.0329550008979,-78.904037,10,2018,NA,33,23.5,NA
2018-10-29,"Frying Pan Mountain","Haywood",35.379167,-82.7925,10,2018,NA,45,7,NA
2018-10-29,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,10,2018,NA,34,19,NA
2018-10-29,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,10,2018,NA,33,15,NA
2018-10-29,"Leggett","Edgecombe",35.988278,-77.5843,10,2018,NA,34,10,NA
2018-10-29,"Linville Falls","Avery",35.972347,-81.933072,10,2018,NA,37,8,NA
2018-10-29,"Mendenhall School","Guilford",36.1090060008986,-79.802314,10,2018,NA,35,10,NA
2018-10-29,"Millbrook School","Wake",35.856111,-78.574167,10,2018,NA,34,24.6666666666667,NA
2018-10-29,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,10,2018,NA,35,18,NA
2018-10-29,"West Johnston Co.","Johnston",35.59095,-78.4622,10,2018,NA,34,15,NA
2018-10-30,"Bryson City","Swain",35.434767,-83.442133,10,2018,NA,31,26,NA
2018-10-30,"Castle Hayne","New Hanover",34.364167,-77.838611,10,2018,NA,34,9,NA
2018-10-30,"Clemmons Middle","Forsyth",36.026,-80.342,10,2018,NA,34,23,NA
2018-10-30,"Durham Armory","Durham",36.0329550008979,-78.904037,10,2018,NA,36,34,NA
2018-10-30,"Frying Pan Mountain","Haywood",35.379167,-82.7925,10,2018,NA,47,NA,NA
2018-10-30,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,10,2018,NA,33,30,NA
2018-10-30,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,10,2018,NA,34,21,NA
2018-10-30,"Leggett","Edgecombe",35.988278,-77.5843,10,2018,NA,34,14,NA
2018-10-30,"Linville Falls","Avery",35.972347,-81.933072,10,2018,NA,36,NA,NA
2018-10-30,"Mendenhall School","Guilford",36.1090060008986,-79.802314,10,2018,NA,38,18,NA
2018-10-30,"Millbrook School","Wake",35.856111,-78.574167,10,2018,NA,35,38.5,NA
2018-10-30,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,10,2018,NA,35,20,NA
2018-10-30,"West Johnston Co.","Johnston",35.59095,-78.4622,10,2018,NA,36,27,NA
2018-10-31,"Bryson City","Swain",35.434767,-83.442133,10,2018,NA,35,43,NA
2018-10-31,"Castle Hayne","New Hanover",34.364167,-77.838611,10,2018,NA,42,13,NA
2018-10-31,"Clemmons Middle","Forsyth",36.026,-80.342,10,2018,NA,NA,47,NA
2018-10-31,"Durham Armory","Durham",36.0329550008979,-78.904037,10,2018,NA,39,58,NA
2018-10-31,"Frying Pan Mountain","Haywood",35.379167,-82.7925,10,2018,NA,45,NA,NA
2018-10-31,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,10,2018,NA,40,38,NA
2018-10-31,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,10,2018,NA,NA,43,NA
2018-10-31,"Leggett","Edgecombe",35.988278,-77.5843,10,2018,NA,42,25,NA
2018-10-31,"Linville Falls","Avery",35.972347,-81.933072,10,2018,NA,45,NA,NA
2018-10-31,"Mendenhall School","Guilford",36.1090060008986,-79.802314,10,2018,NA,44,38,NA
2018-10-31,"Millbrook School","Wake",35.856111,-78.574167,10,2018,NA,40,52.5,NA
2018-10-31,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,10,2018,NA,42,36,NA
2018-10-31,"West Johnston Co.","Johnston",35.59095,-78.4622,10,2018,NA,41,35,NA
2018-11-01,"Bryson City","Swain",35.434767,-83.442133,11,2018,NA,NA,43,NA
2018-11-01,"Castle Hayne","New Hanover",34.364167,-77.838611,11,2018,NA,NA,4,NA
2018-11-01,"Clemmons Middle","Forsyth",36.026,-80.342,11,2018,NA,NA,33,NA
2018-11-01,"Durham Armory","Durham",36.0329550008979,-78.904037,11,2018,NA,NA,31.5,NA
2018-11-01,"Frying Pan Mountain","Haywood",35.379167,-82.7925,11,2018,NA,NA,6,NA
2018-11-01,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,11,2018,NA,33,23.5,NA
2018-11-01,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,11,2018,NA,NA,30,NA
2018-11-01,"Leggett","Edgecombe",35.988278,-77.5843,11,2018,NA,NA,19,NA
2018-11-01,"Linville Falls","Avery",35.972347,-81.933072,11,2018,NA,NA,22,NA
2018-11-01,"Mendenhall School","Guilford",36.1090060008986,-79.802314,11,2018,NA,NA,25,NA
2018-11-01,"Millbrook School","Wake",35.856111,-78.574167,11,2018,NA,31,29,NA
2018-11-01,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,11,2018,NA,NA,19.5,NA
2018-11-01,"West Johnston Co.","Johnston",35.59095,-78.4622,11,2018,NA,NA,21,NA
2018-11-02,"Bryson City","Swain",35.434767,-83.442133,11,2018,NA,NA,17,NA
2018-11-02,"Castle Hayne","New Hanover",34.364167,-77.838611,11,2018,NA,NA,12,NA
2018-11-02,"Clemmons Middle","Forsyth",36.026,-80.342,11,2018,NA,NA,24,NA
2018-11-02,"Durham Armory","Durham",36.0329550008979,-78.904037,11,2018,NA,NA,26,NA
2018-11-02,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,11,2018,NA,20,15,NA
2018-11-02,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,11,2018,NA,NA,20,NA
2018-11-02,"Leggett","Edgecombe",35.988278,-77.5843,11,2018,NA,NA,16,NA
2018-11-02,"Mendenhall School","Guilford",36.1090060008986,-79.802314,11,2018,NA,NA,14,NA
2018-11-02,"Millbrook School","Wake",35.856111,-78.574167,11,2018,NA,24,30,NA
2018-11-02,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,11,2018,NA,NA,21,NA
2018-11-02,"West Johnston Co.","Johnston",35.59095,-78.4622,11,2018,NA,NA,21,NA
2018-11-03,"Bryson City","Swain",35.434767,-83.442133,11,2018,NA,NA,29,NA
2018-11-03,"Castle Hayne","New Hanover",34.364167,-77.838611,11,2018,NA,NA,6,NA
2018-11-03,"Clemmons Middle","Forsyth",36.026,-80.342,11,2018,NA,NA,22,NA
2018-11-03,"Durham Armory","Durham",36.0329550008979,-78.904037,11,2018,NA,NA,35,NA
2018-11-03,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,11,2018,NA,32,23,NA
2018-11-03,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,11,2018,NA,NA,18,NA
2018-11-03,"Leggett","Edgecombe",35.988278,-77.5843,11,2018,NA,NA,5,NA
2018-11-03,"Mendenhall School","Guilford",36.1090060008986,-79.802314,11,2018,NA,NA,33,NA
2018-11-03,"Millbrook School","Wake",35.856111,-78.574167,11,2018,NA,31,29.5,NA
2018-11-03,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,11,2018,NA,NA,9,NA
2018-11-03,"West Johnston Co.","Johnston",35.59095,-78.4622,11,2018,NA,NA,37,NA
2018-11-04,"Bryson City","Swain",35.434767,-83.442133,11,2018,NA,NA,34,NA
2018-11-04,"Castle Hayne","New Hanover",34.364167,-77.838611,11,2018,NA,NA,6,NA
2018-11-04,"Clemmons Middle","Forsyth",36.026,-80.342,11,2018,NA,NA,40,NA
2018-11-04,"Durham Armory","Durham",36.0329550008979,-78.904037,11,2018,NA,NA,32.5,NA
2018-11-04,"Frying Pan Mountain","Haywood",35.379167,-82.7925,11,2018,NA,NA,10,NA
2018-11-04,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,11,2018,NA,30,34.5,NA
2018-11-04,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,11,2018,NA,NA,24.5,NA
2018-11-04,"Leggett","Edgecombe",35.988278,-77.5843,11,2018,NA,NA,13,NA
2018-11-04,"Linville Falls","Avery",35.972347,-81.933072,11,2018,NA,NA,15,NA
2018-11-04,"Mendenhall School","Guilford",36.1090060008986,-79.802314,11,2018,NA,NA,28,NA
2018-11-04,"Millbrook School","Wake",35.856111,-78.574167,11,2018,NA,30,34,NA
2018-11-04,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,11,2018,NA,NA,17.5,NA
2018-11-04,"West Johnston Co.","Johnston",35.59095,-78.4622,11,2018,NA,NA,32,NA
2018-11-05,"Bryson City","Swain",35.434767,-83.442133,11,2018,NA,NA,25,NA
2018-11-05,"Castle Hayne","New Hanover",34.364167,-77.838611,11,2018,NA,NA,0,NA
2018-11-05,"Clemmons Middle","Forsyth",36.026,-80.342,11,2018,NA,NA,28,NA
2018-11-05,"Durham Armory","Durham",36.0329550008979,-78.904037,11,2018,NA,NA,32,NA
2018-11-05,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,11,2018,NA,9,20,NA
2018-11-05,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,11,2018,NA,NA,20,NA
2018-11-05,"Leggett","Edgecombe",35.988278,-77.5843,11,2018,NA,NA,13,NA
2018-11-05,"Millbrook School","Wake",35.856111,-78.574167,11,2018,NA,13,34.5,NA
2018-11-05,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,11,2018,NA,NA,8,NA
2018-11-05,"West Johnston Co.","Johnston",35.59095,-78.4622,11,2018,NA,NA,24,NA
2018-11-06,"Bryson City","Swain",35.434767,-83.442133,11,2018,NA,NA,17,NA
2018-11-06,"Castle Hayne","New Hanover",34.364167,-77.838611,11,2018,NA,NA,5,NA
2018-11-06,"Clemmons Middle","Forsyth",36.026,-80.342,11,2018,NA,NA,22,NA
2018-11-06,"Durham Armory","Durham",36.0329550008979,-78.904037,11,2018,NA,NA,31,NA
2018-11-06,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,11,2018,NA,21,15,NA
2018-11-06,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,11,2018,NA,NA,18,NA
2018-11-06,"Leggett","Edgecombe",35.988278,-77.5843,11,2018,NA,NA,17,NA
2018-11-06,"Millbrook School","Wake",35.856111,-78.574167,11,2018,NA,24,37,NA
2018-11-06,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,11,2018,NA,NA,18,NA
2018-11-06,"West Johnston Co.","Johnston",35.59095,-78.4622,11,2018,NA,NA,27,NA
2018-11-07,"Bryson City","Swain",35.434767,-83.442133,11,2018,NA,NA,24,NA
2018-11-07,"Castle Hayne","New Hanover",34.364167,-77.838611,11,2018,NA,NA,9,NA
2018-11-07,"Clemmons Middle","Forsyth",36.026,-80.342,11,2018,NA,NA,36,NA
2018-11-07,"Durham Armory","Durham",36.0329550008979,-78.904037,11,2018,NA,NA,31,NA
2018-11-07,"Frying Pan Mountain","Haywood",35.379167,-82.7925,11,2018,NA,NA,7,NA
2018-11-07,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,11,2018,NA,32,26.5,NA
2018-11-07,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,11,2018,NA,NA,19,NA
2018-11-07,"Leggett","Edgecombe",35.988278,-77.5843,11,2018,NA,NA,19,NA
2018-11-07,"Linville Falls","Avery",35.972347,-81.933072,11,2018,NA,NA,10,NA
2018-11-07,"Mendenhall School","Guilford",36.1090060008986,-79.802314,11,2018,NA,NA,18,NA
2018-11-07,"Millbrook School","Wake",35.856111,-78.574167,11,2018,NA,32,33,NA
2018-11-07,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,11,2018,NA,NA,21,NA
2018-11-07,"West Johnston Co.","Johnston",35.59095,-78.4622,11,2018,NA,NA,25,NA
2018-11-08,"Bryson City","Swain",35.434767,-83.442133,11,2018,NA,NA,40,NA
2018-11-08,"Castle Hayne","New Hanover",34.364167,-77.838611,11,2018,NA,NA,7,NA
2018-11-08,"Clemmons Middle","Forsyth",36.026,-80.342,11,2018,NA,NA,30,NA
2018-11-08,"Durham Armory","Durham",36.0329550008979,-78.904037,11,2018,NA,NA,46,NA
2018-11-08,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,11,2018,NA,32,30,NA
2018-11-08,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,11,2018,NA,NA,20,NA
2018-11-08,"Leggett","Edgecombe",35.988278,-77.5843,11,2018,NA,NA,29,NA
2018-11-08,"Mendenhall School","Guilford",36.1090060008986,-79.802314,11,2018,NA,NA,15,NA
2018-11-08,"Millbrook School","Wake",35.856111,-78.574167,11,2018,NA,32,55,NA
2018-11-08,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,11,2018,NA,NA,29,NA
2018-11-08,"West Johnston Co.","Johnston",35.59095,-78.4622,11,2018,NA,NA,39,NA
2018-11-09,"Bryson City","Swain",35.434767,-83.442133,11,2018,NA,NA,23,NA
2018-11-09,"Castle Hayne","New Hanover",34.364167,-77.838611,11,2018,NA,NA,18,NA
2018-11-09,"Clemmons Middle","Forsyth",36.026,-80.342,11,2018,NA,NA,30,NA
2018-11-09,"Durham Armory","Durham",36.0329550008979,-78.904037,11,2018,NA,NA,32,NA
2018-11-09,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,11,2018,NA,14,25,NA
2018-11-09,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,11,2018,NA,NA,25,NA
2018-11-09,"Leggett","Edgecombe",35.988278,-77.5843,11,2018,NA,NA,22,NA
2018-11-09,"Mendenhall School","Guilford",36.1090060008986,-79.802314,11,2018,NA,NA,17,NA
2018-11-09,"Millbrook School","Wake",35.856111,-78.574167,11,2018,NA,16,43.5,NA
2018-11-09,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,11,2018,NA,NA,33,NA
2018-11-09,"West Johnston Co.","Johnston",35.59095,-78.4622,11,2018,NA,NA,31,NA
2018-11-10,"Bryson City","Swain",35.434767,-83.442133,11,2018,NA,NA,32,NA
2018-11-10,"Castle Hayne","New Hanover",34.364167,-77.838611,11,2018,NA,NA,10,NA
2018-11-10,"Clemmons Middle","Forsyth",36.026,-80.342,11,2018,NA,NA,24,NA
2018-11-10,"Durham Armory","Durham",36.0329550008979,-78.904037,11,2018,NA,NA,24.5,NA
2018-11-10,"Frying Pan Mountain","Haywood",35.379167,-82.7925,11,2018,NA,NA,8,NA
2018-11-10,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,11,2018,NA,31,20.5,NA
2018-11-10,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,11,2018,NA,NA,24,NA
2018-11-10,"Leggett","Edgecombe",35.988278,-77.5843,11,2018,NA,NA,8,NA
2018-11-10,"Linville Falls","Avery",35.972347,-81.933072,11,2018,NA,NA,12,NA
2018-11-10,"Mendenhall School","Guilford",36.1090060008986,-79.802314,11,2018,NA,NA,14,NA
2018-11-10,"Millbrook School","Wake",35.856111,-78.574167,11,2018,NA,33,25.6666666666667,NA
2018-11-10,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,11,2018,NA,NA,19,NA
2018-11-10,"West Johnston Co.","Johnston",35.59095,-78.4622,11,2018,NA,NA,23,NA
2018-11-11,"Bryson City","Swain",35.434767,-83.442133,11,2018,NA,NA,49,NA
2018-11-11,"Castle Hayne","New Hanover",34.364167,-77.838611,11,2018,NA,NA,18,NA
2018-11-11,"Clemmons Middle","Forsyth",36.026,-80.342,11,2018,NA,NA,43,NA
2018-11-11,"Durham Armory","Durham",36.0329550008979,-78.904037,11,2018,NA,NA,43,NA
2018-11-11,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,11,2018,NA,31,33,NA
2018-11-11,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,11,2018,NA,NA,30,NA
2018-11-11,"Leggett","Edgecombe",35.988278,-77.5843,11,2018,NA,NA,10,NA
2018-11-11,"Mendenhall School","Guilford",36.1090060008986,-79.802314,11,2018,NA,NA,32,NA
2018-11-11,"Millbrook School","Wake",35.856111,-78.574167,11,2018,NA,31,43.5,NA
2018-11-11,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,11,2018,NA,NA,24,NA
2018-11-11,"West Johnston Co.","Johnston",35.59095,-78.4622,11,2018,NA,NA,30,NA
2018-11-12,"Bryson City","Swain",35.434767,-83.442133,11,2018,NA,NA,36,NA
2018-11-12,"Castle Hayne","New Hanover",34.364167,-77.838611,11,2018,NA,NA,10,NA
2018-11-12,"Clemmons Middle","Forsyth",36.026,-80.342,11,2018,NA,NA,51,NA
2018-11-12,"Durham Armory","Durham",36.0329550008979,-78.904037,11,2018,NA,NA,51,NA
2018-11-12,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,11,2018,NA,18,41,NA
2018-11-12,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,11,2018,NA,NA,39,NA
2018-11-12,"Leggett","Edgecombe",35.988278,-77.5843,11,2018,NA,NA,15,NA
2018-11-12,"Mendenhall School","Guilford",36.1090060008986,-79.802314,11,2018,NA,NA,28,NA
2018-11-12,"Millbrook School","Wake",35.856111,-78.574167,11,2018,NA,19,43,NA
2018-11-12,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,11,2018,NA,NA,20,NA
2018-11-12,"West Johnston Co.","Johnston",35.59095,-78.4622,11,2018,NA,NA,40,NA
2018-11-13,"Bryson City","Swain",35.434767,-83.442133,11,2018,NA,NA,16,NA
2018-11-13,"Castle Hayne","New Hanover",34.364167,-77.838611,11,2018,NA,NA,6,NA
2018-11-13,"Clemmons Middle","Forsyth",36.026,-80.342,11,2018,NA,NA,22,NA
2018-11-13,"Durham Armory","Durham",36.0329550008979,-78.904037,11,2018,NA,NA,21,NA
2018-11-13,"Frying Pan Mountain","Haywood",35.379167,-82.7925,11,2018,NA,NA,1,NA
2018-11-13,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,11,2018,NA,16,20,NA
2018-11-13,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,11,2018,NA,NA,18,NA
2018-11-13,"Leggett","Edgecombe",35.988278,-77.5843,11,2018,NA,NA,7,NA
2018-11-13,"Linville Falls","Avery",35.972347,-81.933072,11,2018,NA,NA,5,NA
2018-11-13,"Mendenhall School","Guilford",36.1090060008986,-79.802314,11,2018,NA,NA,8,NA
2018-11-13,"Millbrook School","Wake",35.856111,-78.574167,11,2018,NA,17,23.6666666666667,NA
2018-11-13,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,11,2018,NA,NA,13.5,NA
2018-11-13,"West Johnston Co.","Johnston",35.59095,-78.4622,11,2018,NA,NA,19,NA
2018-11-14,"Bryson City","Swain",35.434767,-83.442133,11,2018,NA,NA,17,NA
2018-11-14,"Castle Hayne","New Hanover",34.364167,-77.838611,11,2018,NA,NA,15,NA
2018-11-14,"Clemmons Middle","Forsyth",36.026,-80.342,11,2018,NA,NA,36,NA
2018-11-14,"Durham Armory","Durham",36.0329550008979,-78.904037,11,2018,NA,NA,44,NA
2018-11-14,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,11,2018,NA,19,26,NA
2018-11-14,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,11,2018,NA,NA,28,NA
2018-11-14,"Leggett","Edgecombe",35.988278,-77.5843,11,2018,NA,NA,21,NA
2018-11-14,"Mendenhall School","Guilford",36.1090060008986,-79.802314,11,2018,NA,NA,23,NA
2018-11-14,"Millbrook School","Wake",35.856111,-78.574167,11,2018,NA,22,49,NA
2018-11-14,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,11,2018,NA,NA,30,NA
2018-11-14,"West Johnston Co.","Johnston",35.59095,-78.4622,11,2018,NA,NA,27,NA
2018-11-15,"Bryson City","Swain",35.434767,-83.442133,11,2018,NA,NA,14,NA
2018-11-15,"Castle Hayne","New Hanover",34.364167,-77.838611,11,2018,NA,NA,0,NA
2018-11-15,"Clemmons Middle","Forsyth",36.026,-80.342,11,2018,NA,NA,20,NA
2018-11-15,"Durham Armory","Durham",36.0329550008979,-78.904037,11,2018,NA,NA,29,NA
2018-11-15,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,11,2018,NA,20,15,NA
2018-11-15,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,11,2018,NA,NA,16,NA
2018-11-15,"Leggett","Edgecombe",35.988278,-77.5843,11,2018,NA,NA,6,NA
2018-11-15,"Mendenhall School","Guilford",36.1090060008986,-79.802314,11,2018,NA,NA,5,NA
2018-11-15,"Millbrook School","Wake",35.856111,-78.574167,11,2018,NA,24,29,NA
2018-11-15,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,11,2018,NA,NA,14,NA
2018-11-15,"West Johnston Co.","Johnston",35.59095,-78.4622,11,2018,NA,NA,12,NA
2018-11-16,"Bryson City","Swain",35.434767,-83.442133,11,2018,NA,NA,26,NA
2018-11-16,"Castle Hayne","New Hanover",34.364167,-77.838611,11,2018,NA,NA,5,NA
